-39.855	-1.1587e-053	-1.7356e-025
-39.852	-1.1585e-053	-1.7352e-025
-39.85	-1.1582e-053	-1.7348e-025
-39.847	-1.1579e-053	-1.7344e-025
-39.845	-1.1577e-053	-1.734e-025
-39.842	-1.1574e-053	-1.7335e-025
-39.84	-1.1571e-053	-1.7331e-025
-39.837	-1.1568e-053	-1.7327e-025
-39.835	-1.1566e-053	-1.7323e-025
-39.832	-1.1563e-053	-1.7319e-025
-39.83	-1.156e-053	-1.7315e-025
-39.827	-1.1558e-053	-1.7311e-025
-39.825	-1.1555e-053	-1.7307e-025
-39.822	-1.1552e-053	-1.7303e-025
-39.82	-1.1549e-053	-1.7299e-025
-39.817	-1.1547e-053	-1.7295e-025
-39.815	-1.1544e-053	-1.7291e-025
-39.812	-1.1541e-053	-1.7287e-025
-39.81	-1.1539e-053	-1.7283e-025
-39.807	-1.1536e-053	-1.7279e-025
-39.805	-1.1533e-053	-1.7275e-025
-39.802	-1.1531e-053	-1.7271e-025
-39.8	-1.1528e-053	-1.7267e-025
-39.797	-1.1525e-053	-1.7263e-025
-39.795	-1.1522e-053	-1.7259e-025
-39.792	-1.152e-053	-1.7254e-025
-39.79	-1.1517e-053	-1.725e-025
-39.787	-1.1514e-053	-1.7246e-025
-39.785	-1.1512e-053	-1.7242e-025
-39.782	-1.1509e-053	-1.7238e-025
-39.78	-1.1506e-053	-1.7234e-025
-39.777	-1.1504e-053	-1.723e-025
-39.775	-1.1501e-053	-1.7226e-025
-39.772	-1.1498e-053	-1.7222e-025
-39.77	-1.1495e-053	-1.7218e-025
-39.767	-1.1493e-053	-1.7214e-025
-39.765	-1.149e-053	-1.721e-025
-39.762	-1.1487e-053	-1.7206e-025
-39.76	-1.1485e-053	-1.7202e-025
-39.757	-1.1482e-053	-1.7198e-025
-39.755	-1.1479e-053	-1.7194e-025
-39.752	-1.1476e-053	-1.719e-025
-39.75	-1.1474e-053	-1.7186e-025
-39.747	-1.1471e-053	-1.7182e-025
-39.745	-1.1468e-053	-1.7178e-025
-39.742	-1.1466e-053	-1.7173e-025
-39.74	-1.1463e-053	-1.7169e-025
-39.737	-1.146e-053	-1.7165e-025
-39.735	-1.1458e-053	-1.7161e-025
-39.732	-1.1455e-053	-1.7157e-025
-39.73	-1.1452e-053	-1.7153e-025
-39.727	-1.1449e-053	-1.7149e-025
-39.725	-1.1447e-053	-1.7145e-025
-39.722	-1.1444e-053	-1.7141e-025
-39.72	-1.1441e-053	-1.7137e-025
-39.717	-1.1439e-053	-1.7133e-025
-39.715	-1.1436e-053	-1.7129e-025
-39.712	-1.1433e-053	-1.7125e-025
-39.71	-1.1431e-053	-1.7121e-025
-39.707	-1.1428e-053	-1.7117e-025
-39.705	-1.1425e-053	-1.7113e-025
-39.702	-1.1422e-053	-1.7109e-025
-39.7	-1.142e-053	-1.7105e-025
-39.697	-1.1417e-053	-1.7101e-025
-39.695	-1.1414e-053	-1.7097e-025
-39.692	-1.1412e-053	-1.7093e-025
-39.69	-1.1409e-053	-1.7088e-025
-39.687	-1.1406e-053	-1.7084e-025
-39.685	-1.1404e-053	-1.708e-025
-39.682	-1.1401e-053	-1.7076e-025
-39.68	-1.1398e-053	-1.7072e-025
-39.677	-1.1395e-053	-1.7068e-025
-39.675	-1.1393e-053	-1.7064e-025
-39.672	-1.139e-053	-1.706e-025
-39.67	-1.1387e-053	-1.7056e-025
-39.667	-1.1385e-053	-1.7052e-025
-39.665	-1.1382e-053	-1.7048e-025
-39.662	-1.1379e-053	-1.7044e-025
-39.66	-1.1377e-053	-1.704e-025
-39.657	-1.1374e-053	-1.7036e-025
-39.655	-1.1371e-053	-1.7032e-025
-39.652	-1.1368e-053	-1.7028e-025
-39.65	-1.1366e-053	-1.7024e-025
-39.647	-1.1363e-053	-1.702e-025
-39.645	-1.136e-053	-1.7016e-025
-39.642	-1.1358e-053	-1.7012e-025
-39.64	-1.1355e-053	-1.7008e-025
-39.637	-1.1352e-053	-1.7004e-025
-39.635	-1.135e-053	-1.6999e-025
-39.632	-1.1347e-053	-1.6995e-025
-39.63	-1.1344e-053	-1.6991e-025
-39.627	-1.1341e-053	-1.6987e-025
-39.625	-1.1339e-053	-1.6983e-025
-39.622	-1.1336e-053	-1.6979e-025
-39.62	-1.1333e-053	-1.6975e-025
-39.617	-1.1331e-053	-1.6971e-025
-39.615	-1.1328e-053	-1.6967e-025
-39.612	-1.1325e-053	-1.6963e-025
-39.61	-1.1323e-053	-1.6959e-025
-39.607	-1.132e-053	-1.6955e-025
-39.605	-1.1317e-053	-1.6951e-025
-39.602	-1.1314e-053	-1.6947e-025
-39.6	-1.1312e-053	-1.6943e-025
-39.597	-1.1309e-053	-1.6939e-025
-39.595	-1.1306e-053	-1.6935e-025
-39.592	-1.1304e-053	-1.6931e-025
-39.59	-1.1301e-053	-1.6927e-025
-39.587	-1.1298e-053	-1.6923e-025
-39.585	-1.1296e-053	-1.6919e-025
-39.582	-1.1293e-053	-1.6915e-025
-39.58	-1.129e-053	-1.6911e-025
-39.577	-1.1287e-053	-1.6906e-025
-39.575	-1.1285e-053	-1.6902e-025
-39.572	-1.1282e-053	-1.6898e-025
-39.57	-1.1279e-053	-1.6894e-025
-39.567	-1.1277e-053	-1.689e-025
-39.565	-1.1274e-053	-1.6886e-025
-39.562	-1.1271e-053	-1.6882e-025
-39.56	-1.1269e-053	-1.6878e-025
-39.557	-1.1266e-053	-1.6874e-025
-39.555	-1.1263e-053	-1.687e-025
-39.552	-1.126e-053	-1.6866e-025
-39.55	-1.1258e-053	-1.6862e-025
-39.547	-1.1255e-053	-1.6858e-025
-39.545	-1.1252e-053	-1.6854e-025
-39.542	-1.125e-053	-1.685e-025
-39.54	-1.1247e-053	-1.6846e-025
-39.537	-1.1244e-053	-1.6842e-025
-39.535	-1.1242e-053	-1.6838e-025
-39.532	-1.1239e-053	-1.6834e-025
